Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Product_ID,Product_Name,Category,Subcategory,Province,Region_Group,City,Channel,Payment_Method,Ship_Mode,Quantity,Unit_Price_USD,Discount,Gross_Sales_USD,Discount_Amount_USD,Net_Sales_USD,Unit_Cost_USD,Total_Cost_USD,Profit_USD,Profit_Margin,Delivery_Days,Return_Status
ORD100294,2025-10-23,2025-10-28,C0341,Blessing Naidoo,Corporate,P1024,Reception Chair,Furniture,Chairs,Gauteng,Inland,Pretoria,Online,Mobile Money,Same Day,3,56.14,0.0,168.42,0.0,168.42,33.97,101.91,66.51,0.3949,5,Not Returned
ORD100295,2024-07-27,2024-08-06,C0301,Blessing Mathebula,Consumer,P1034,Laptop Backpack,Apparel,Bags,Northern Cape,Inland,Kimberley,Online,Cash,Standard,5,32.18,0.05,160.9,8.04,152.86,17.1,85.5,67.36,0.4407,10,Not Returned
ORD100296,2024-04-10,2024-04-14,C0213,Brian Sibanda,Small Business,P1021,Boardroom Table,Furniture,Tables,Western Cape,Coastal,George,Online,EFT,Standard,1,444.47,0.1,444.47,44.45,400.02,322.6,322.6,77.42,0.1935,4,Not Returned
ORD100297,2025-07-13,2025-07-18,C0003,Nokuthula Mathebula,Corporate,P1029,Cookware Set,Home & Kitchen,Cookware,KwaZulu-Natal,Coastal,Pinetown,Corporate Account,Card,Express,3,75.27,0.0,225.81,0.0,225.81,47.34,142.02,83.79,0.3711,5,Not Returned
ORD100298,2025-12-08,2025-12-15,C0427,Nandi Mabena,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,KwaZulu-Natal,Coastal,Pietermaritzburg,Online,Mobile Money,Collection,2,103.45,0.0,206.9,0.0,206.9,64.58,129.16,77.74,0.3757,7,Not Returned
ORD100299,2023-06-24,2023-06-28,C0218,Amina Moyo,Consumer,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Pinetown,Retail Store,Cash,Collection,1,298.89,0.2,298.89,59.78,239.11,231.51,231.51,7.6,0.0318,4,Not Returned
ORD100300,2025-04-27,2025-05-03,C0440,Farai Khumalo,Small Business,P1017,Lever Arch File Pack,Office Supplies,Filing,Northern Cape,Inland,Upington,Corporate Account,EFT,Express,2,7.79,0.1,15.58,1.56,14.02,4.19,8.38,5.64,0.4023,6,Not Returned
ORD100301,2023-11-08,2023-11-14,C0335,Nokuthula Ndlovu,Corporate,P1007,USB-C Dock,Technology,Accessories,Gauteng,Inland,Midrand,Corporate Account,EFT,Standard,2,81.59,0.0,163.18,0.0,163.18,56.14,112.28,50.9,0.3119,6,Not Returned
ORD100302,2024-04-17,2024-04-20,C0247,Farai Ndlovu,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,Eastern Cape,Coastal,Gqeberha,Online,Cash,Standard,1,60.96,0.15,60.96,9.14,51.82,46.31,46.31,5.51,0.1063,3,Returned
ORD100303,2025-08-18,2025-08-22,C0180,Chipo Chuma,Small Business,P1015,Desk Organiser,Office Supplies,Desk Accessories,Western Cape,Coastal,Cape Town,Retail Store,Card,Standard,5,12.98,0.1,64.9,6.49,58.41,7.23,36.15,22.26,0.3811,4,Not Returned
ORD100304,2023-03-08,2023-03-13,C0090,Tariro Gumede,Consumer,P1006,Keyboard Combo,Technology,Accessories,Western Cape,Coastal,Cape Town,Online,Cash,Same Day,1,20.36,0.0,20.36,0.0,20.36,13.03,13.03,7.33,0.36,5,Not Returned
ORD100305,2025-12-17,2025-12-20,C0441,Brian Sibanda,Consumer,P1034,Laptop Backpack,Apparel,Bags,Gauteng,Inland,Midrand,Retail Store,Card,Standard,1,30.1,0.15,30.1,4.51,25.59,17.36,17.36,8.23,0.3216,3,Not Returned
ORD100306,2023-03-27,2023-03-30,C0158,Brian Ndlovu,Consumer,P1023,Bookshelf 5 Tier,Furniture,Storage,Northern Cape,Inland,Upington,Online,Mobile Money,Express,1,70.27,0.0,70.27,0.0,70.27,54.63,54.63,15.64,0.2226,3,Not Returned
ORD100307,2025-12-11,2025-12-15,C0372,Amina Mathebula,Consumer,P1007,USB-C Dock,Technology,Accessories,KwaZulu-Natal,Coastal,Pinetown,Online,Card,Collection,1,92.81,0.0,92.81,0.0,92.81,56.63,56.63,36.18,0.3898,4,Returned
ORD100308,2024-05-18,2024-05-19,C0020,Mpho Moyo,Corporate,P1006,Keyboard Combo,Technology,Accessories,Gauteng,Inland,Soweto,Online,Cash,Same Day,2,23.01,0.2,46.02,9.2,36.82,12.97,25.94,10.88,0.2955,1,Returned
ORD100309,2024-01-24,2024-01-25,C0006,Thabo Mabena,Consumer,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Mpumalanga,Inland,Middelburg,Corporate Account,Card,Standard,4,4.82,0.05,19.28,0.96,18.32,2.47,9.88,8.44,0.4607,1,Not Returned
ORD100310,2023-04-22,2023-04-23,C0096,Rumbidzai Mabena,Corporate,P1017,Lever Arch File Pack,Office Supplies,Filing,Eastern Cape,Coastal,Gqeberha,Retail Store,Card,Standard,3,7.26,0.1,21.78,2.18,19.6,4.15,12.45,7.15,0.3648,1,Not Returned
ORD100311,2024-01-04,2024-01-07,C0402,Amina Mahlangu,Consumer,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Western Cape,Coastal,Bellville,Online,Card,Standard,2,8.26,0.0,16.52,0.0,16.52,4.46,8.92,7.6,0.46,3,Not Returned
ORD100312,2024-01-02,2024-01-05,C0321,Chipo Nkosi,Consumer,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,North West,Inland,Klerksdorp,Corporate Account,Card,Standard,5,26.32,0.0,131.6,0.0,131.6,15.46,77.3,54.3,0.4126,3,Not Returned
ORD100313,2023-12-02,2023-12-05,C0203,Thabo Chuma,Corporate,P1033,Reflective Jacket,Apparel,Workwear,Gauteng,Inland,Soweto,Retail Store,Card,Standard,2,19.34,0.05,38.68,1.93,36.75,11.17,22.34,14.41,0.3921,3,Not Returned
ORD100314,2025-02-25,2025-02-27,C0463,Kabelo Dube,Consumer,P1023,Bookshelf 5 Tier,Furniture,Storage,Mpumalanga,Inland,Middelburg,Online,Card,Express,1,79.93,0.0,79.93,0.0,79.93,53.93,53.93,26.0,0.3253,2,Not Returned
ORD100315,2024-11-17,2024-11-20,C0273,Sibusiso Moyo,Corporate,P1018,Whiteboard Marker Set,Office Supplies,Presentation,KwaZulu-Natal,Coastal,Pietermaritzburg,Corporate Account,Card,Express,5,7.99,0.0,39.95,0.0,39.95,3.85,19.25,20.7,0.5181,3,Not Returned
ORD100316,2025-05-09,2025-05-12,C0204,Nandi Chuma,Consumer,P1001,Laptop Pro 14,Technology,Laptops,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Collection,2,585.19,0.0,1170.38,0.0,1170.38,460.65,921.3,249.08,0.2128,3,Not Returned
ORD100317,2023-11-02,2023-11-05,C0227,Sibusiso Mthembu,Consumer,P1013,Printer Toner Black,Office Supplies,Printing,Limpopo,Inland,Polokwane,Retail Store,Card,Collection,4,62.39,0.05,249.56,12.48,237.08,45.83,183.32,53.76,0.2268,3,Not Returned
ORD100318,2024-12-28,2024-12-31,C0288,Chipo Williams,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Free State,Inland,Bloemfontein,Retail Store,Card,Standard,1,108.42,0.05,108.42,5.42,103.0,71.54,71.54,31.46,0.3054,3,Returned
ORD100319,2023-07-08,2023-07-12,C0100,Nokuthula Maseko,Small Business,P1003,Business Laptop 15,Technology,Laptops,Eastern Cape,Coastal,Gqeberha,Corporate Account,EFT,Collection,3,645.78,0.0,1937.34,0.0,1937.34,445.17,1335.51,601.83,0.3106,4,Returned
ORD100320,2024-09-03,2024-09-06,C0316,Farai Mthembu,Small Business,P1029,Cookware Set,Home & Kitchen,Cookware,Gauteng,Inland,Soweto,Call Centre,Card,Standard,1,79.42,0.05,79.42,3.97,75.45,53.44,53.44,22.01,0.2917,3,Not Returned
ORD100321,2023-12-30,2023-12-31,C0420,Nandi Patel,Small Business,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Free State,Inland,Welkom,Online,Cash,Standard,1,106.61,0.0,106.61,0.0,106.61,73.54,73.54,33.07,0.3102,1,Not Returned
ORD100322,2025-02-15,2025-02-16,C0437,Lerato Patel,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,North West,Inland,Mahikeng,Online,Card,Standard,5,39.98,0.0,199.9,0.0,199.9,25.25,126.25,73.65,0.3684,1,Not Returned
ORD100323,2024-07-16,2024-07-19,C0457,Sipho Khumalo,Consumer,P1032,Safety Shoes,Apparel,Footwear,Western Cape,Coastal,Stellenbosch,Online,Card,Express,3,42.17,0.0,126.51,0.0,126.51,27.58,82.74,43.77,0.346,3,Not Returned
ORD100324,2025-12-19,2025-12-21,C0203,Thabo Chuma,Corporate,P1002,Laptop Lite 13,Technology,Laptops,Gauteng,Inland,Soweto,Call Centre,Mobile Money,Standard,2,466.06,0.0,932.12,0.0,932.12,364.38,728.76,203.36,0.2182,2,Not Returned
ORD100325,2024-10-10,2024-10-12,C0056,Mpho Khumalo,Corporate,P1005,Wireless Mouse,Technology,Accessories,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Standard,4,10.6,0.1,42.4,4.24,38.16,4.85,19.4,18.76,0.4916,2,Not Returned
ORD100326,2025-10-16,2025-10-19,C0177,Nomsa Ndlovu,Corporate,P1007,USB-C Dock,Technology,Accessories,Free State,Inland,Bloemfontein,Retail Store,Mobile Money,Standard,1,86.43,0.1,86.43,8.64,77.79,52.0,52.0,25.79,0.3315,3,Not Returned
ORD100327,2023-02-19,2023-02-23,C0470,Brian Gumede,Corporate,P1026,Kettle Stainless Steel,Home & Kitchen,Small Appliances,Western Cape,Coastal,Bellville,Online,EFT,Standard,2,23.07,0.2,46.14,9.23,36.91,14.52,29.04,7.87,0.2132,4,Not Returned
ORD100328,2023-04-04,2023-04-08,C0308,Nokuthula Mthembu,Small Business,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Standard,3,26.12,0.05,78.36,3.92,74.44,15.36,46.08,28.36,0.381,4,Not Returned
ORD100329,2023-05-19,2023-05-21,C0143,Nomsa Maseko,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Western Cape,Coastal,Stellenbosch,Online,EFT,Standard,1,177.15,0.0,177.15,0.0,177.15,118.85,118.85,58.3,0.3291,2,Not Returned
ORD100330,2023-03-01,2023-03-05,C0034,Lerato Gumede,Consumer,P1029,Cookware Set,Home & Kitchen,Cookware,Western Cape,Coastal,Cape Town,Call Centre,Card,Standard,5,76.71,0.0,383.55,0.0,383.55,49.34,246.7,136.85,0.3568,4,Not Returned
ORD100331,2023-03-14,2023-03-20,C0059,Chipo Mthembu,Small Business,P1009,HDMI Cable,Technology,Accessories,Mpumalanga,Inland,Mbombela,Corporate Account,EFT,Standard,2,6.31,0.1,12.62,1.26,11.36,2.93,5.86,5.5,0.4842,6,Not Returned
ORD100332,2025-04-27,2025-05-03,C0220,Nandi Maseko,Small Business,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Gauteng,Inland,Johannesburg,Retail Store,EFT,Express,10,26.26,0.05,262.6,13.13,249.47,14.51,145.1,104.37,0.4184,6,Not Returned
ORD100333,2024-11-16,2024-11-22,C0267,Farai Dube,Small Business,P1033,Reflective Jacket,Apparel,Workwear,Eastern Cape,Coastal,Gqeberha,Online,Mobile Money,Express,3,20.8,0.0,62.4,0.0,62.4,11.52,34.56,27.84,0.4462,6,Not Returned
ORD100334,2023-12-06,2023-12-10,C0276,Brian Ndlovu,Corporate,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Northern Cape,Inland,Upington,Corporate Account,Cash,Express,5,37.78,0.1,188.9,18.89,170.01,22.92,114.6,55.41,0.3259,4,Not Returned
ORD100335,2024-10-06,2024-10-11,C0108,Tariro Nkosi,Consumer,P1003,Business Laptop 15,Technology,Laptops,Northern Cape,Inland,Upington,Corporate Account,Card,Collection,1,643.5,0.05,643.5,32.18,611.32,419.36,419.36,191.96,0.314,5,Not Returned
ORD100336,2023-11-23,2023-11-27,C0367,Sibusiso Nkosi,Small Business,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Mpumalanga,Inland,Mbombela,Corporate Account,Mobile Money,Standard,2,33.67,0.05,67.34,3.37,63.97,23.07,46.14,17.83,0.2787,4,Not Returned
ORD100337,2023-02-21,2023-02-25,C0213,Brian Sibanda,Small Business,P1002,Laptop Lite 13,Technology,Laptops,Western Cape,Coastal,George,Online,EFT,Collection,3,526.84,0.0,1580.52,0.0,1580.52,361.48,1084.44,496.08,0.3139,4,Not Returned
ORD100338,2024-09-27,2024-09-30,C0324,Amina Naidoo,Corporate,P1009,HDMI Cable,Technology,Accessories,Free State,Inland,Welkom,Corporate Account,Mobile Money,Express,1,6.3,0.2,6.3,1.26,5.04,2.89,2.89,2.15,0.4266,3,Not Returned
ORD100339,2024-06-29,2024-07-01,C0412,Precious Patel,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Standard,1,105.2,0.05,105.2,5.26,99.94,70.62,70.62,29.32,0.2934,2,Not Returned
ORD100340,2023-06-28,2023-07-03,C0454,Brian Mthembu,Consumer,P1013,Printer Toner Black,Office Supplies,Printing,Western Cape,Coastal,Stellenbosch,Corporate Account,Cash,Standard,3,62.99,0.05,188.97,9.45,179.52,42.05,126.15,53.37,0.2973,5,Not Returned
ORD100341,2024-10-01,2024-10-05,C0018,Precious Nkosi,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Gauteng,Inland,Johannesburg,Online,EFT,Collection,1,180.1,0.15,180.1,27.01,153.09,132.35,132.35,20.74,0.1355,4,Not Returned
ORD100342,2023-08-29,2023-09-01,C0168,Thabo Mabena,Corporate,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Gauteng,Inland,Pretoria,Call Centre,EFT,Standard,2,4.86,0.15,9.72,1.46,8.26,2.42,4.84,3.42,0.414,3,Not Returned
ORD100343,2024-12-18,2024-12-28,C0486,Farai Moyo,Small Business,P1004,Chromebook Edu,Technology,Laptops,Mpumalanga,Inland,Mbombela,Corporate Account,EFT,Standard,1,329.98,0.1,329.98,33.0,296.98,220.42,220.42,76.56,0.2578,10,Not Returned
ORD100344,2024-09-29,2024-10-03,C0438,Kudzai Mabena,Small Business,P1004,Chromebook Edu,Technology,Laptops,Western Cape,Coastal,George,Online,Card,Express,1,329.16,0.0,329.16,0.0,329.16,217.27,217.27,111.89,0.3399,4,Not Returned
ORD100345,2023-08-05,2023-08-09,C0305,Farai Maseko,Consumer,P1029,Cookware Set,Home & Kitchen,Cookware,Eastern Cape,Coastal,East London,Retail Store,Mobile Money,Express,2,76.38,0.05,152.76,7.64,145.12,55.12,110.24,34.88,0.2404,4,Not Returned
ORD100346,2025-07-02,2025-07-03,C0258,Kudzai Williams,Small Business,P1009,HDMI Cable,Technology,Accessories,Mpumalanga,Inland,Mbombela,Retail Store,EFT,Standard,2,6.67,0.05,13.34,0.67,12.67,3.23,6.46,6.21,0.4901,1,Not Returned
ORD100347,2025-08-11,2025-08-15,C0462,Brian Mathebula,Small Business,P1004,Chromebook Edu,Technology,Laptops,Gauteng,Inland,Midrand,Retail Store,Card,Standard,2,312.96,0.0,625.92,0.0,625.92,219.06,438.12,187.8,0.3,4,Not Returned
ORD100348,2025-08-11,2025-08-12,C0050,Thabo Sibanda,Consumer,P1026,Kettle Stainless Steel,Home & Kitchen,Small Appliances,Gauteng,Inland,Soweto,Corporate Account,Card,Standard,1,25.61,0.05,25.61,1.28,24.33,13.64,13.64,10.69,0.4394,1,Not Returned
ORD100349,2024-01-11,2024-01-16,C0286,Precious Naidoo,Small Business,P1006,Keyboard Combo,Technology,Accessories,Free State,Inland,Bloemfontein,Corporate Account,Card,Standard,1,22.36,0.0,22.36,0.0,22.36,12.9,12.9,9.46,0.4231,5,Not Returned
ORD100350,2024-12-29,2025-01-01,C0229,Nandi Mabena,Corporate,P1009,HDMI Cable,Technology,Accessories,Western Cape,Coastal,Cape Town,Online,EFT,Standard,1,6.17,0.1,6.17,0.62,5.55,2.84,2.84,2.71,0.4883,3,Not Returned
ORD100351,2025-04-10,2025-04-20,C0410,Rumbidzai Mathebula,Corporate,P1014,Ink Cartridge Colour,Office Supplies,Printing,KwaZulu-Natal,Coastal,Umhlanga,Retail Store,Cash,Standard,10,28.16,0.1,281.6,28.16,253.44,20.41,204.1,49.34,0.1947,10,Not Returned
ORD100352,2025-03-31,2025-04-05,C0306,Sibusiso Khumalo,Small Business,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Gauteng,Inland,Johannesburg,Online,EFT,Standard,1,40.62,0.0,40.62,0.0,40.62,22.72,22.72,17.9,0.4407,5,Not Returned
ORD100353,2024-03-02,2024-03-06,C0128,Precious Mabena,Consumer,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,Stellenbosch,Retail Store,Cash,Standard,2,72.8,0.0,145.6,0.0,145.6,45.85,91.7,53.9,0.3702,4,Not Returned
ORD100354,2025-06-14,2025-06-15,C0422,Sibusiso Chuma,Consumer,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Free State,Inland,Sasolburg,Retail Store,Card,Standard,1,24.21,0.0,24.21,0.0,24.21,15.46,15.46,8.75,0.3614,1,Not Returned
ORD100355,2023-12-09,2023-12-12,C0086,Brian Mokoena,Consumer,P1021,Boardroom Table,Furniture,Tables,Gauteng,Inland,Soweto,Retail Store,Cash,Standard,3,446.17,0.1,1338.51,133.85,1204.66,297.72,893.16,311.5,0.2586,3,Not Returned
ORD100356,2025-07-13,2025-07-19,C0395,Zanele Chuma,Consumer,P1025,Microwave 30L,Home & Kitchen,Appliances,Limpopo,Inland,Polokwane,Online,Card,Standard,1,93.9,0.0,93.9,0.0,93.9,67.56,67.56,26.34,0.2805,6,Not Returned
ORD100357,2025-12-24,2025-12-26,C0363,Nandi Moyo,Consumer,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Western Cape,Coastal,Bellville,Online,Cash,Standard,1,8.99,0.0,8.99,0.0,8.99,4.82,4.82,4.17,0.4638,2,Not Returned
ORD100358,2024-09-15,2024-09-20,C0399,Lerato Nkosi,Small Business,P1007,USB-C Dock,Technology,Accessories,Western Cape,Coastal,Bellville,Corporate Account,Mobile Money,Express,2,86.81,0.0,173.62,0.0,173.62,51.63,103.26,70.36,0.4053,5,Not Returned
ORD100359,2025-11-11,2025-11-16,C0080,Nandi Mahlangu,Corporate,P1034,Laptop Backpack,Apparel,Bags,Western Cape,Coastal,Stellenbosch,Online,EFT,Standard,3,29.82,0.0,89.46,0.0,89.46,16.86,50.58,38.88,0.4346,5,Not Returned
ORD100360,2023-11-04,2023-11-06,C0157,Brian Mabena,Consumer,P1032,Safety Shoes,Apparel,Footwear,Eastern Cape,Coastal,Mthatha,Online,Card,Standard,4,42.73,0.05,170.92,8.55,162.37,26.0,104.0,58.37,0.3595,2,Not Returned
ORD100361,2025-02-20,2025-02-23,C0059,Chipo Mthembu,Small Business,P1009,HDMI Cable,Technology,Accessories,Mpumalanga,Inland,Mbombela,Online,EFT,Collection,2,5.99,0.0,11.98,0.0,11.98,2.91,5.82,6.16,0.5142,3,Not Returned
ORD100362,2025-01-07,2025-01-08,C0433,Thabo Sibanda,Corporate,P1008,External SSD 1TB,Technology,Storage,Gauteng,Inland,Midrand,Retail Store,Card,Standard,3,75.46,0.05,226.38,11.32,215.06,45.83,137.49,77.57,0.3607,1,Not Returned
ORD100363,2025-12-23,2025-12-26,C0135,Tendai Khumalo,Small Business,P1025,Microwave 30L,Home & Kitchen,Appliances,KwaZulu-Natal,Coastal,Umhlanga,Retail Store,Card,Standard,4,95.38,0.15,381.52,57.23,324.29,65.32,261.28,63.01,0.1943,3,Not Returned
ORD100364,2025-05-21,2025-05-22,C0001,Lerato Moyo,Corporate,P1020,Office Desk 1200mm,Furniture,Desks,Gauteng,Inland,Pretoria,Corporate Account,Card,Standard,1,199.03,0.2,199.03,39.81,159.22,124.26,124.26,34.96,0.2196,1,Not Returned
ORD100365,2025-05-19,2025-05-21,C0199,Amina Gumede,Corporate,P1020,Office Desk 1200mm,Furniture,Desks,Free State,Inland,Welkom,Online,EFT,Standard,2,192.33,0.05,384.66,19.23,365.43,122.0,244.0,121.43,0.3323,2,Not Returned
ORD100366,2025-06-13,2025-06-23,C0326,Kabelo Mathebula,Consumer,P1005,Wireless Mouse,Technology,Accessories,KwaZulu-Natal,Coastal,Durban,Retail Store,Mobile Money,Standard,2,9.51,0.0,19.02,0.0,19.02,4.94,9.88,9.14,0.4805,10,Not Returned
ORD100367,2025-12-14,2025-12-16,C0424,Nokuthula Maseko,Consumer,P1002,Laptop Lite 13,Technology,Laptops,Free State,Inland,Sasolburg,Retail Store,EFT,Express,1,494.88,0.0,494.88,0.0,494.88,368.17,368.17,126.71,0.256,2,Not Returned
ORD100368,2024-05-17,2024-05-19,C0039,Tariro Nkosi,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Limpopo,Inland,Polokwane,Online,EFT,Collection,3,185.65,0.05,556.95,27.85,529.1,129.79,389.37,139.73,0.2641,2,Not Returned
ORD100369,2024-10-01,2024-10-05,C0330,Amina Mathebula,Consumer,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,North West,Inland,Mahikeng,Online,Card,Collection,1,3.74,0.0,3.74,0.0,3.74,1.77,1.77,1.97,0.5267,4,Not Returned
ORD100370,2024-11-09,2024-11-16,C0303,Sibusiso Patel,Corporate,P1025,Microwave 30L,Home & Kitchen,Appliances,Gauteng,Inland,Soweto,Online,Mobile Money,Express,4,92.44,0.05,369.76,18.49,351.27,69.15,276.6,74.67,0.2126,7,Not Returned
ORD100371,2025-12-13,2025-12-17,C0401,Rumbidzai Naidoo,Corporate,P1003,Business Laptop 15,Technology,Laptops,KwaZulu-Natal,Coastal,Pinetown,Call Centre,Cash,Express,1,599.75,0.1,599.75,59.98,539.77,406.8,406.8,132.97,0.2463,4,Returned
ORD100372,2024-08-10,2024-08-13,C0005,Tariro Chuma,Consumer,P1006,Keyboard Combo,Technology,Accessories,Gauteng,Inland,Soweto,Corporate Account,Card,Express,1,23.09,0.0,23.09,0.0,23.09,13.31,13.31,9.78,0.4236,3,Returned
ORD100373,2024-07-17,2024-07-19,C0475,Nokuthula Williams,Small Business,P1001,Laptop Pro 14,Technology,Laptops,Gauteng,Inland,Soweto,Online,EFT,Standard,1,684.0,0.0,684.0,0.0,684.0,499.48,499.48,184.52,0.2698,2,Not Returned
ORD100374,2025-07-03,2025-07-09,C0433,Thabo Sibanda,Corporate,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Gauteng,Inland,Midrand,Online,Card,Standard,4,106.64,0.05,426.56,21.33,405.23,74.49,297.96,107.27,0.2647,6,Not Returned
ORD100375,2023-03-09,2023-03-19,C0041,Tariro Nkosi,Consumer,P1031,Corporate Shirt,Apparel,Workwear,Gauteng,Inland,Johannesburg,Corporate Account,Cash,Express,3,16.85,0.0,50.55,0.0,50.55,6.98,20.94,29.61,0.5858,10,Not Returned
ORD100376,2025-04-25,2025-04-28,C0340,Kabelo Chuma,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,Western Cape,Coastal,George,Retail Store,Card,Express,1,69.05,0.0,69.05,0.0,69.05,44.89,44.89,24.16,0.3499,3,Not Returned
ORD100377,2023-11-15,2023-11-20,C0148,Sipho Williams,Corporate,P1002,Laptop Lite 13,Technology,Laptops,KwaZulu-Natal,Coastal,Durban,Retail Store,Card,Collection,4,492.32,0.0,1969.28,0.0,1969.28,331.75,1327.0,642.28,0.3261,5,Not Returned
ORD100378,2025-12-26,2025-12-31,C0061,Amina Sibanda,Small Business,P1005,Wireless Mouse,Technology,Accessories,Northern Cape,Inland,Kimberley,Online,EFT,Standard,2,10.71,0.0,21.42,0.0,21.42,5.11,10.22,11.2,0.5229,5,Not Returned
ORD100379,2024-08-14,2024-08-21,C0042,Sibusiso Ndlovu,Corporate,P1015,Desk Organiser,Office Supplies,Desk Accessories,Gauteng,Inland,Midrand,Call Centre,EFT,Standard,3,13.38,0.1,40.14,4.01,36.13,6.76,20.28,15.85,0.4387,7,Not Returned
ORD100380,2025-12-24,2025-12-27,C0374,Nandi Maseko,Consumer,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Western Cape,Coastal,Cape Town,Retail Store,Card,Standard,5,3.94,0.2,19.7,3.94,15.76,2.04,10.2,5.56,0.3528,3,Not Returned
ORD100381,2023-07-21,2023-07-23,C0225,Amina Naidoo,Consumer,P1018,Whiteboard Marker Set,Office Supplies,Presentation,Gauteng,Inland,Midrand,Retail Store,Card,Express,2,7.54,0.0,15.08,0.0,15.08,4.07,8.14,6.94,0.4602,2,Not Returned
ORD100382,2024-02-04,2024-02-08,C0494,Tendai Mabena,Corporate,P1018,Whiteboard Marker Set,Office Supplies,Presentation,Free State,Inland,Bloemfontein,Online,Card,Standard,1,8.09,0.05,8.09,0.4,7.69,4.04,4.04,3.65,0.4746,4,Not Returned
ORD100383,2025-06-08,2025-06-15,C0054,Brian Naidoo,Small Business,P1009,HDMI Cable,Technology,Accessories,Mpumalanga,Inland,Mbombela,Online,Card,Standard,1,5.62,0.1,5.62,0.56,5.06,3.05,3.05,2.01,0.3972,7,Not Returned
ORD100384,2023-02-18,2023-02-21,C0486,Farai Moyo,Small Business,P1025,Microwave 30L,Home & Kitchen,Appliances,Mpumalanga,Inland,Mbombela,Corporate Account,Card,Express,1,95.19,0.0,95.19,0.0,95.19,63.32,63.32,31.87,0.3348,3,Not Returned
ORD100385,2023-09-07,2023-09-12,C0218,Amina Moyo,Consumer,P1024,Reception Chair,Furniture,Chairs,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Collection,3,58.68,0.0,176.04,0.0,176.04,35.49,106.47,69.57,0.3952,5,Not Returned
ORD100386,2024-01-14,2024-01-20,C0292,Amina Mokoena,Consumer,P1005,Wireless Mouse,Technology,Accessories,Gauteng,Inland,Soweto,Retail Store,Mobile Money,Express,2,11.08,0.0,22.16,0.0,22.16,5.07,10.14,12.02,0.5424,6,Not Returned
ORD100387,2024-07-20,2024-07-23,C0113,Brian Mahlangu,Consumer,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Soweto,Corporate Account,Card,Collection,4,39.27,0.0,157.08,0.0,157.08,26.34,105.36,51.72,0.3293,3,Not Returned
ORD100388,2024-07-21,2024-07-26,C0002,Lerato Maseko,Corporate,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Johannesburg,Online,Mobile Money,Standard,1,46.47,0.15,46.47,6.97,39.5,26.09,26.09,13.41,0.3395,5,Not Returned
ORD100389,2025-07-17,2025-07-19,C0160,Amina Gumede,Small Business,P1025,Microwave 30L,Home & Kitchen,Appliances,Northern Cape,Inland,Kimberley,Online,EFT,Standard,1,92.77,0.0,92.77,0.0,92.77,61.64,61.64,31.13,0.3356,2,Not Returned
ORD100390,2023-08-06,2023-08-11,C0104,Nandi Moyo,Small Business,P1029,Cookware Set,Home & Kitchen,Cookware,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Standard,3,71.8,0.1,215.4,21.54,193.86,52.49,157.47,36.39,0.1877,5,Not Returned
